"superkingdom","phylum","class","order","family","genus","species","taxid","nb","tax_abundance","sample"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis",487174,1,0.260731237821745,"healthy_stool_500_10"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis",487174,1,0.728049846803892,"healthy_stool_500_50"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis",487174,1,0.2,"healthy_stool_500_100"
"Archaea","Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter","Methanobrevibacter smithii",2173,1,0.510526685899059,"healthy_stool_100_1"
"Archaea","Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter","Methanobrevibacter smithii",2173,1,1.3551437020424,"healthy_stool_100_10"
"Archaea","Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter","Methanobrevibacter smithii",2173,1,0.817366217743494,"healthy_stool_100_50"
"Archaea","Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter","Methanobrevibacter smithii",2173,1,1,"healthy_stool_100_100"
"Archaea","Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter","Methanobrevibacter smithii",2173,1,0.489559125497843,"healthy_stool_500_1"
"Archaea","Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter","Methanobrevibacter smithii",2173,1,0.255426943044842,"healthy_stool_500_10"
"Archaea","Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter","Methanobrevibacter smithii",2173,1,0.713238460826556,"healthy_stool_500_50"
"Archaea","Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter","Methanobrevibacter smithii",2173,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","Lachnospira pectinoschiza",28052,1,0.504457726469184,"healthy_stool_100_1"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","Lachnospira pectinoschiza",28052,1,1.33903423631513,"healthy_stool_100_10"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","Lachnospira pectinoschiza",28052,1,0.807649659232748,"healthy_stool_100_50"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","Lachnospira pectinoschiza",28052,1,1,"healthy_stool_100_100"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","Lachnospira pectinoschiza",28052,1,0.483739420958913,"healthy_stool_500_1"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","Lachnospira pectinoschiza",28052,1,0.252390518510234,"healthy_stool_500_10"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","Lachnospira pectinoschiza",28052,1,0.704759736007382,"healthy_stool_500_50"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","Lachnospira pectinoschiza",28052,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Eshraghiella","Eshraghiella crossota",45851,1,0.503294663840566,"healthy_stool_100_1"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Eshraghiella","Eshraghiella crossota",45851,1,1.33594699907605,"healthy_stool_100_10"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Eshraghiella","Eshraghiella crossota",45851,1,0.805787566362759,"healthy_stool_100_50"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Eshraghiella","Eshraghiella crossota",45851,1,1,"healthy_stool_100_100"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Eshraghiella","Eshraghiella crossota",45851,1,0.482624125835089,"healthy_stool_500_1"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Eshraghiella","Eshraghiella crossota",45851,1,0.251808614488362,"healthy_stool_500_10"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Eshraghiella","Eshraghiella crossota",45851,1,0.703134863063436,"healthy_stool_500_50"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Eshraghiella","Eshraghiella crossota",45851,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",46503,1,0.487216307101561,"healthy_stool_100_1"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",46503,1,1.29326855644835,"healthy_stool_100_10"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",46503,1,0.780045708006916,"healthy_stool_100_50"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",46503,1,1,"healthy_stool_100_100"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",46503,1,0.467206114432359,"healthy_stool_500_1"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",46503,1,0.243764283752161,"healthy_stool_500_10"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",46503,1,0.680672369466351,"healthy_stool_500_50"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",46503,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia obeum",40520,1,0.481728417394977,"healthy_stool_100_1"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia obeum",40520,1,1.27870148409192,"healthy_stool_100_10"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia obeum",40520,1,0.771259456912197,"healthy_stool_100_50"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia obeum",40520,1,1,"healthy_stool_100_100"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia obeum",40520,1,0.461943614822074,"healthy_stool_500_1"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia obeum",40520,1,0.241018580285062,"healthy_stool_500_10"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia obeum",40520,1,0.673005436246951,"healthy_stool_500_50"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia obeum",40520,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii",214856,1,0.44739632076801,"healthy_stool_100_1"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii",214856,1,1.18757025470278,"healthy_stool_100_10"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii",214856,1,0.716292896412484,"healthy_stool_100_50"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii",214856,1,1,"healthy_stool_100_100"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii",214856,1,0.429021552831119,"healthy_stool_500_1"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii",214856,1,0.223841530128901,"healthy_stool_500_10"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii",214856,1,0.625041299539691,"healthy_stool_500_50"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii",214856,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides thetaiotaomicron",818,1,0.430110179643263,"healthy_stool_100_1"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides thetaiotaomicron",818,1,1.14168586525786,"healthy_stool_100_10"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides thetaiotaomicron",818,1,0.688617344515265,"healthy_stool_100_50"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides thetaiotaomicron",818,1,1,"healthy_stool_100_100"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides thetaiotaomicron",818,1,0.412445361290103,"healthy_stool_500_1"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides thetaiotaomicron",818,1,0.21519292016102,"healthy_stool_500_10"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides thetaiotaomicron",818,1,0.600891453841159,"healthy_stool_500_50"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides thetaiotaomicron",818,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae",418240,1,0.396396561831982,"healthy_stool_100_1"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae",418240,1,1.05219632805656,"healthy_stool_100_10"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae",418240,1,0.634640984340619,"healthy_stool_100_50"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae",418240,1,1,"healthy_stool_100_100"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae",418240,1,0.380116376911953,"healthy_stool_500_1"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae",418240,1,0.198325307606443,"healthy_stool_500_10"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae",418240,1,0.553791371630438,"healthy_stool_500_50"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae",418240,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia intestinalis",166486,1,0.374373767783932,"healthy_stool_100_1"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia intestinalis",166486,1,0.993738951625711,"healthy_stool_100_10"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia intestinalis",166486,1,0.59938193055874,"healthy_stool_100_50"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia intestinalis",166486,1,1,"healthy_stool_100_100"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia intestinalis",166486,1,0.358998068911665,"healthy_stool_500_1"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia intestinalis",166486,1,0.187306853299606,"healthy_stool_500_10"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia intestinalis",166486,1,0.523024118588082,"healthy_stool_500_50"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia intestinalis",166486,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium succinatutens",626940,1,0.322829746242244,"healthy_stool_100_1"
"Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium succinatutens",626940,1,0.856920332541876,"healthy_stool_100_10"
"Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium succinatutens",626940,1,0.516858640202967,"healthy_stool_100_50"
"Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium succinatutens",626940,1,1,"healthy_stool_100_100"
"Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium succinatutens",626940,1,0.309570983496623,"healthy_stool_500_1"
"Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium succinatutens",626940,1,0.161518325063427,"healthy_stool_500_10"
"Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium succinatutens",626940,1,0.45101382097854,"healthy_stool_500_50"
"Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium succinatutens",626940,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis",817,1,0.321530986252916,"healthy_stool_100_1"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis",817,1,0.853472899785442,"healthy_stool_100_10"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis",817,1,0.514779292404793,"healthy_stool_100_50"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis",817,1,1,"healthy_stool_100_100"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis",817,1,0.308325564163671,"healthy_stool_500_1"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis",817,1,0.160868528876498,"healthy_stool_500_10"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis",817,1,0.449199370135212,"healthy_stool_500_50"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis",817,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Leyella","Leyella stercorea",363265,1,0.320711699745885,"healthy_stool_100_1"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Leyella","Leyella stercorea",363265,1,0.851298183006012,"healthy_stool_100_10"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Leyella","Leyella stercorea",363265,1,0.513467593855047,"healthy_stool_100_50"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Leyella","Leyella stercorea",363265,1,1,"healthy_stool_100_100"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Leyella","Leyella stercorea",363265,1,0.30753992612164,"healthy_stool_500_1"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Leyella","Leyella stercorea",363265,1,0.160458623079702,"healthy_stool_500_10"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Leyella","Leyella stercorea",363265,1,0.448054774439451,"healthy_stool_500_50"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Leyella","Leyella stercorea",363265,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides eggerthii",28111,1,0.315041081233243,"healthy_stool_100_1"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides eggerthii",28111,1,0.836246074710126,"healthy_stool_100_10"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides eggerthii",28111,1,0.504388789291125,"healthy_stool_100_50"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides eggerthii",28111,1,1,"healthy_stool_100_100"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides eggerthii",28111,1,0.302102202459473,"healthy_stool_500_1"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides eggerthii",28111,1,0.157621496653476,"healthy_stool_500_10"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides eggerthii",28111,1,0.440132557380868,"healthy_stool_500_50"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides eggerthii",28111,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea formicigenerans",39486,1,0.282700067575493,"healthy_stool_100_1"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea formicigenerans",39486,1,0.750399982455838,"healthy_stool_100_10"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea formicigenerans",39486,1,0.452610003300979,"healthy_stool_100_50"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea formicigenerans",39486,1,1,"healthy_stool_100_100"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea formicigenerans",39486,1,0.271089448765473,"healthy_stool_500_1"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea formicigenerans",39486,1,0.141440626031556,"healthy_stool_500_10"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea formicigenerans",39486,1,0.394950091037895,"healthy_stool_500_50"
"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea formicigenerans",39486,1,0.2,"healthy_stool_500_100"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides cellulosilyticus",246787,1,0.281235224942325,"healthy_stool_100_1"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides cellulosilyticus",246787,1,0.746511699387295,"healthy_stool_100_10"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides cellulosilyticus",246787,1,0.450264752962981,"healthy_stool_100_50"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides cellulosilyticus",246787,1,1,"healthy_stool_100_100"
