Superkingdom,Phylum,Class,Order,Family,Genus,Species,Name,ti,Run_mock__10eb-90gr-2,Run_mock__50eb-50gr-1,Run_mock__5eb-95gr-2,Run_mock__95eb-5gr-1,Run_mock__ec-Bl-Rp-Rm-Cn-2,Run_mock__vaio-Mock-10-4-1,Run_mock__vaio-Mock-10-4-2,Run_mock__vaio-Mock-10-5-1,Run_mock__vaio-Mock-10-6-3,Run_newprimers__vaio-Mock-Newprimer-4
NA,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium ulcerans,Corynebacterium ulcerans,688,0,0,0,0,0,1,0,0,0,0
NA,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium urealyticum,Corynebacterium urealyticum,689,0,0,0,0,1,0,0,0,0,0
NA,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium ureicelerivorans,Corynebacterium ureicelerivorans,690,0,0,0,0,0,0,0,0,0,1
NA,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium uterequi,Corynebacterium uterequi,691,0,0,0,0,0,0,0,0,0,1
NA,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium variabile,Corynebacterium variabile,692,0,0,0,0,0,0,0,0,1,1
NA,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium vitaeruminis,Corynebacterium vitaeruminis,693,0,0,0,0,0,9,0,0,0,0
NA,Pseudomonadota,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella,Coxiella burnetii,Coxiella burnetii,694,1,0,1,3,1,4,4,2,2,4
NA,Pseudomonadota,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella,Coxiella endosymbiont of Amblyomma americanum,Coxiella endosymbiont of Amblyomma americanum,695,0,0,0,1,2,1,1,1,0,0
NA,Pseudomonadota,Gammaproteobacteria,Legionellales,Coxiellaceae,f_Coxiellaceae,Coxiella-like endosymbiont,Coxiella-like endosymbiont,696,0,0,2,1,2,3,2,4,3,5
NA,Cyanobacteriota,Cyanophyceae,Gomontiellales,Gomontiellaceae,Crinalium,Crinalium epipsammum,Crinalium epipsammum,697,0,0,0,0,0,0,0,0,2,0
NA,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Croceibacter,Croceibacter atlanticus,Croceibacter atlanticus,698,0,1,1,0,5,1,6,3,6,7
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Croceicoccus,Croceicoccus naphthovorans,Croceicoccus naphthovorans,699,0,0,0,2,1,7,10,7,10,35
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,Cronobacter condimenti,Cronobacter condimenti,700,1,1,0,1,58,22,15,19,35,7
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,Cronobacter dublinensis,Cronobacter dublinensis,701,1,1,0,1,51,20,13,17,35,5
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,Cronobacter malonaticus,Cronobacter malonaticus,702,0,1,1,1,11,6,3,3,8,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,Cronobacter muytjensii,Cronobacter muytjensii,703,0,0,0,0,5,1,1,1,0,2
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,Cronobacter sakazakii,Cronobacter sakazakii,704,0,1,1,2,11,4,4,2,7,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,Cronobacter turicensis,Cronobacter turicensis,705,1,1,1,1,58,21,15,18,35,7
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,Cronobacter universalis,Cronobacter universalis,706,0,0,1,3,24,5,10,9,10,2
NA,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Cryobacterium,Cryobacterium arcticum,Cryobacterium arcticum,707,4,5,0,13,28,6,14,13,12,22
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Cryptobacterium,Cryptobacterium curtum,Cryptobacterium curtum,708,2,4,1,4,9,4,6,4,4,30
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,g_Cupriavidus,Cupriavidus,709,0,0,0,0,1,0,1,0,0,1
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus basilensis,Cupriavidus basilensis,710,2,9,7,10,4986,1398,744,1746,2156,551
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus gilardii,Cupriavidus gilardii,711,0,0,0,0,10,4,5,3,7,9
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus metallidurans,Cupriavidus metallidurans,712,1,0,0,0,16,5,5,6,9,10
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus necator,Cupriavidus necator,713,11,21,12,18,28732,7273,5823,8176,9233,2871
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus pinatubonensis,Cupriavidus pinatubonensis,714,0,1,1,1,68,21,19,40,36,8
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus malaysiensis,Cupriavidus sp. USMAA1020,715,1,0,2,5,34,13,13,16,24,15
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus sp. USMAA2-4,Cupriavidus sp. USMAA2-4,716,0,0,0,1,19,4,7,9,11,10
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus sp. USMAHM13,Cupriavidus sp. USMAHM13,717,0,0,0,1,20,10,9,10,9,8
NA,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Curtobacterium,Curtobacterium sp. BH-2-1-1,Curtobacterium sp. BH-2-1-1,718,2,8,0,4,24,16,13,15,10,5
NA,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Curtobacterium,Curtobacterium sp. MR_MD2014,Curtobacterium sp. MR_MD2014,719,2,8,0,4,24,16,13,15,10,5
NA,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium avidum,Cutibacterium avidum,720,6,6,1,22,66,20,28,28,25,51
NA,Cyanobacteriota,Cyanophyceae,Synechococcales,Prochlorococcaceae,Cyanobium,Cyanobium gracile,Cyanobium gracile,722,0,0,0,0,0,0,1,0,1,0
NA,Cyanobacteriota,Cyanophyceae,Gomontiellales,Cyanothecaceae,f_Cyanothecaceae,f_Cyanothecaceae,Cyanothecaceae,723,0,0,0,1,0,0,0,0,0,0
NA,Cyanobacteriota,Cyanophyceae,Gomontiellales,Cyanothecaceae,Cyanothece,g_Cyanothece,Cyanothece,724,0,0,1,0,0,0,0,0,0,0
NA,Cyanobacteriota,Cyanophyceae,Chroococcales,Aphanothecaceae,Crocosphaera,Crocosphaera subtropica,Cyanothece sp. ATCC 51142,725,0,0,0,0,0,0,2,0,0,0
NA,Cyanobacteriota,Cyanophyceae,Chroococcales,Aphanothecaceae,Gloeothece,Gloeothece citriformis,Cyanothece sp. PCC 7424,726,0,0,0,0,0,0,1,0,0,0
NA,Cyanobacteriota,Cyanophyceae,Gomontiellales,Cyanothecaceae,Cyanothece,Cyanothece sp. PCC 7425,Cyanothece sp. PCC 7425,727,0,1,0,0,0,0,0,0,0,1
NA,Cyanobacteriota,Cyanophyceae,Chroococcales,Aphanothecaceae,Gloeothece,Gloeothece verrucosa,Cyanothece sp. PCC 7822,728,0,0,0,0,0,0,1,0,0,0
NA,Cyanobacteriota,Cyanophyceae,Chroococcales,Aphanothecaceae,Rippkaea,Rippkaea orientalis,Cyanothece sp. PCC 8801,729,0,0,0,0,0,0,2,0,0,0
NA,Cyanobacteriota,Cyanophyceae,Chroococcales,Aphanothecaceae,Rippkaea,Rippkaea orientalis,Cyanothece sp. PCC 8802,730,0,0,0,0,0,0,2,0,0,0
NA,Bacteroidota,Cytophagia,Cytophagales,Cyclobacteriaceae,Cyclobacterium,Cyclobacterium amurskyense,Cyclobacterium amurskyense,731,4,4,3,2,3,5,9,20,2,1
NA,Bacteroidota,Cytophagia,Cytophagales,Cyclobacteriaceae,Cyclobacterium,Cyclobacterium marinum,Cyclobacterium marinum,732,4,4,3,2,5,6,10,20,2,1
NA,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Cycloclasticus,Cycloclasticus sp. P1,Cycloclasticus sp. P1,733,0,2,1,0,4,2,2,2,1,11
NA,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Cycloclasticus,Cycloclasticus zancles,Cycloclasticus zancles,734,1,0,1,3,10,2,9,8,4,8
NA,Bacteroidota,Cytophagia,Cytophagales,Cytophagaceae,Cytophaga,Cytophaga hutchinsonii,Cytophaga hutchinsonii,735,1,2,2,1,1,3,5,1,3,0
NA,Cyanobacteriota,Cyanophyceae,Nodosilineales,Cymatolegaceae,Dactylococcopsis,Dactylococcopsis salina,Dactylococcopsis salina,736,2,2,0,0,1,0,0,2,0,3
NA,Pseudomonadota,Betaproteobacteria,Rhodocyclales,Azonexaceae,Dechloromonas,Dechloromonas aromatica (nom. nud.),Dechloromonas aromatica,737,23,33,22,25,29,28,38,27,32,7
NA,Deferribacterota,Deferribacteres,Deferribacterales,Deferribacteraceae,Deferribacter,Deferribacter desulfuricans,Deferribacter desulfuricans,738,5,5,2,8,4,16,14,12,16,9
NA,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Frigidibacter,Frigidibacter mobilis,Defluviimonas alba,739,0,1,0,9,4,103,67,123,139,32
NA,Thermotogota,Thermotogae,Petrotogales,Petrotogaceae,Defluviitoga,Defluviitoga tunisiensis,Defluviitoga tunisiensis,740,0,1,1,1,0,3,2,2,3,8
NA,Bacillota,Clostridia,Eubacteriales,Desulfitobacteriaceae,Dehalobacter,Dehalobacter restrictus,Dehalobacter restrictus,741,6,12,8,20,1,5,6,1,6,0
NA,Bacillota,Clostridia,Eubacteriales,Desulfitobacteriaceae,Dehalobacter,Dehalobacter sp. CF,Dehalobacter sp. CF,742,9,19,14,31,1,6,10,2,6,1
NA,Bacillota,Clostridia,Eubacteriales,Desulfitobacteriaceae,Dehalobacter,Dehalobacter sp. DCA,Dehalobacter sp. DCA,743,9,19,14,31,1,6,10,2,6,1
NA,Chloroflexota,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides,Dehalococcoides mccartyi,Dehalococcoides mccartyi,744,0,0,0,2,2,3,0,2,2,2
NA,Chloroflexota,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides,Dehalococcoides sp. UCH007,Dehalococcoides sp. UCH007,745,0,0,0,2,2,2,0,2,2,2
NA,Chloroflexota,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalogenimonas,Dehalogenimonas lykanthroporepellens,Dehalogenimonas lykanthroporepellens,746,0,0,0,1,0,0,0,1,2,1
NA,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus actinosclerus,Deinococcus actinosclerus,747,0,0,0,1,0,0,0,1,1,0
NA,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus deserti,Deinococcus deserti,748,1,0,0,0,0,1,0,1,2,1
NA,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus geothermalis,Deinococcus geothermalis,749,1,0,0,1,0,0,0,1,1,1
NA,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus gobiensis,Deinococcus gobiensis,750,0,1,0,5,0,1,1,2,1,4
NA,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus maricopensis,Deinococcus maricopensis,751,0,0,0,1,0,1,0,0,1,3
NA,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus peraridilitoris,Deinococcus peraridilitoris,752,0,0,0,1,0,0,0,1,0,0
NA,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus proteolyticus,Deinococcus proteolyticus,753,0,0,0,0,0,0,0,0,0,1
NA,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus puniceus,Deinococcus puniceus,754,0,0,0,1,1,1,0,0,2,5
NA,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus radiodurans,Deinococcus radiodurans,755,0,0,0,2,1,1,0,0,1,5
NA,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus radiopugnans,Deinococcus swuensis,756,0,0,0,2,1,1,0,0,1,2
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,g_Delftia,Delftia,757,0,0,0,0,1,0,0,0,0,1
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia acidovorans,Delftia acidovorans,758,3,3,4,5,15,50,42,14,16,12
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia sp. Cs1-4,Delftia sp. Cs1-4,759,3,3,3,5,15,45,37,12,15,10
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia tsuruhatensis,Delftia tsuruhatensis,760,9,5,7,8,17,91,86,15,18,15
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Denitrobacterium,Denitrobacterium detoxificans,Denitrobacterium detoxificans,761,2,5,1,7,1,7,4,4,3,25
NA,Deferribacterota,Deferribacteres,Deferribacterales,Geovibrionaceae,Denitrovibrio,Denitrovibrio acetiphilus,Denitrovibrio acetiphilus,762,0,0,0,2,1,3,1,2,0,5
NA,Actinomycetota,Actinomycetes,Micrococcales,Dermabacteraceae,Dermabacter,Dermabacter vaginalis,Dermabacter vaginalis,763,0,1,0,0,0,0,1,0,0,0
NA,Actinomycetota,Actinomycetes,Micrococcales,Dermacoccaceae,Dermacoccus,Dermacoccus nishinomiyaensis,Dermacoccus nishinomiyaensis,764,0,0,0,0,0,0,0,0,0,1
NA,Thermodesulfobacteriota,Desulfarculia,Desulfarculales,Desulfarculaceae,Desulfarculus,Desulfarculus baarsii,Desulfarculus baarsii,765,2,1,0,2,1,3,1,2,2,1
NA,Thermodesulfobacteriota,Desulfobacteria,Desulfobacterales,Desulfatibacillaceae,Desulfatibacillum,Desulfatibacillum alkenivorans,Desulfatibacillum alkenivorans,766,9,6,2,8,5,16,16,14,18,6
NA,Bacillota,Clostridia,Eubacteriales,Desulfitobacteriaceae,Desulfitobacterium,Desulfitobacterium dehalogenans,Desulfitobacterium dehalogenans,767,0,1,0,5,1,0,1,0,0,0
NA,Bacillota,Clostridia,Eubacteriales,Desulfitobacteriaceae,Desulfitobacterium,Desulfitobacterium dichloroeliminans,Desulfitobacterium dichloroeliminans,768,0,1,0,5,1,0,1,0,0,0
NA,Bacillota,Clostridia,Eubacteriales,Desulfitobacteriaceae,Desulfitobacterium,Desulfitobacterium hafniense,Desulfitobacterium hafniense,769,0,1,0,5,1,0,1,0,0,0
NA,Bacillota,Clostridia,Eubacteriales,Desulfitobacteriaceae,Desulfitobacterium,Desulfitobacterium metallireducens,Desulfitobacterium metallireducens,770,0,1,0,5,1,0,2,0,0,11
NA,Thermodesulfobacteriota,Desulfobaccia,Desulfobaccales,Desulfobaccaceae,Desulfobacca,Desulfobacca acetoxidans,Desulfobacca acetoxidans,771,4,7,1,12,12,19,18,17,20,1
NA,Thermodesulfobacteriota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulforapulum,Desulforapulum autotrophicum,Desulfobacterium autotrophicum,772,3,6,5,18,8,4,6,10,8,2
NA,Thermodesulfobacteriota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacula,Desulfobacula toluolica,Desulfobacula toluolica,773,3,5,5,12,8,4,6,11,7,4
NA,Thermodesulfobacteriota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,f_Desulfobulbaceae,f_Desulfobulbaceae,Desulfobulbaceae,774,1,0,0,3,0,0,0,0,0,0
NA,Thermodesulfobacteriota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus,g_Desulfobulbus,Desulfobulbus,775,0,0,0,2,0,0,0,0,1,0
NA,Thermodesulfobacteriota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus,Desulfobulbus propionicus,Desulfobulbus propionicus,776,34,51,23,135,9,21,17,14,19,6
NA,Thermodesulfobacteriota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfocapsa,g_Desulfocapsa,Desulfocapsa,777,0,1,0,0,0,0,0,0,0,0
NA,Thermodesulfobacteriota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfocapsa,Desulfocapsa sulfexigens,Desulfocapsa sulfexigens,778,88,141,50,518,15,86,63,67,89,6
NA,Thermodesulfobacteriota,Desulfobacteria,Desulfobacterales,Desulfococcaceae,Desulfococcus,g_Desulfococcus,Desulfococcus,779,0,0,0,1,0,0,0,0,0,0
NA,Thermodesulfobacteriota,Desulfobacteria,Desulfobacterales,Desulfococcaceae,Desulfococcus,Desulfococcus multivorans,Desulfococcus multivorans,780,4,6,3,15,7,8,19,8,13,8
NA,Thermodesulfobacteriota,Desulfobacteria,Desulfobacterales,Desulfosudaceae,Desulfosudis,Desulfosudis oleivorans,Desulfococcus oleovorans,781,5,6,4,10,4,0,4,3,5,2
NA,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfohalobiaceae,Desulfohalobium,Desulfohalobium retbaense,Desulfohalobium retbaense,782,24,32,15,71,4,17,23,18,18,27
NA,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfomicrobiaceae,Desulfomicrobium,Desulfomicrobium baculatum,Desulfomicrobium baculatum,783,2,4,0,17,10,15,17,9,17,5
NA,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfomicrobiaceae,Desulfomicrobium,Desulfomicrobium orale,Desulfomicrobium orale,784,0,0,1,6,10,22,19,11,22,1
NA,Thermodesulfobacteriota,Desulfomonilia,Desulfomonilales,Desulfomonilaceae,Desulfomonile,g_Desulfomonile,Desulfomonile,785,1,0,0,2,0,0,0,0,0,0
NA,Thermodesulfobacteriota,Desulfomonilia,Desulfomonilales,Desulfomonilaceae,Desulfomonile,Desulfomonile tiedjei,Desulfomonile tiedjei,786,16,13,13,36,4,2,3,1,3,4
NA,Bacillota,Clostridia,Eubacteriales,Desulfitobacteriaceae,Desulfosporosinus,Desulfosporosinus acidiphilus,Desulfosporosinus acidiphilus,787,0,0,0,0,0,0,4,0,1,3
NA,Bacillota,Clostridia,Eubacteriales,Desulfitobacteriaceae,Desulfosporosinus,Desulfosporosinus meridiei,Desulfosporosinus meridiei,788,1,1,0,4,3,5,12,5,2,0
NA,Bacillota,Clostridia,Eubacteriales,Desulfitobacteriaceae,Desulfosporosinus,Desulfosporosinus orientis,Desulfosporosinus orientis,789,0,0,0,0,0,0,1,0,0,0
NA,Thermodesulfobacteriota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfotalea,g_Desulfotalea,Desulfotalea,790,0,1,0,0,0,0,0,0,0,0
NA,Thermodesulfobacteriota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfotalea,Desulfotalea psychrophila,Desulfotalea psychrophila,791,88,140,49,513,9,84,59,63,87,5
NA,Bacillota,Clostridia,Eubacteriales,Desulfotomaculaceae,Desulfotomaculum,g_Desulfotomaculum,Desulfotomaculum,792,1,0,0,0,0,0,0,0,0,0
NA,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Desulfofarcimen,Desulfofarcimen acetoxidans,Desulfotomaculum acetoxidans,793,202,122,173,128,8,32,55,50,43,4
NA,Bacillota,Clostridia,Eubacteriales,Desulfallaceae,Desulfoscipio,Desulfoscipio gibsoniae,Desulfotomaculum gibsoniae,794,378,310,412,181,11,76,70,81,111,2
NA,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Desulfofundulus,Desulfofundulus kuznetsovii,Desulfotomaculum kuznetsovii,795,0,0,0,2,1,2,5,4,2,1
NA,Bacillota,Clostridia,Eubacteriales,Desulfotomaculaceae,Desulfotomaculum,Desulfotomaculum nigrificans,Desulfotomaculum nigrificans,796,2,1,0,2,2,6,7,10,7,3
NA,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Desulforamulus,Desulforamulus reducens,Desulfotomaculum reducens,797,2,1,1,2,1,5,8,11,7,4
NA,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Desulforamulus,Desulforamulus ruminis,Desulfotomaculum ruminis,798,1,2,1,6,1,7,11,8,7,4
NA,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,g_Desulfovibrio,Desulfovibrio,799,3,5,0,22,1,4,3,2,6,1
NA,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Pseudodesulfovibrio,Pseudodesulfovibrio aespoeensis,Desulfovibrio aespoeensis,800,19,32,11,39,3,17,42,33,39,0
NA,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfocurvibacter,Desulfocurvibacter africanus,Desulfovibrio africanus,801,0,4,0,11,10,15,22,12,18,5
NA,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Oleidesulfovibrio,Oleidesulfovibrio alaskensis,Desulfovibrio alaskensis,802,16,28,10,49,5,16,32,21,26,4
NA,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibrio desulfuricans,Desulfovibrio desulfuricans,803,2,4,1,19,3,10,9,5,7,7
NA,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibrio fairfieldensis,Desulfovibrio fairfieldensis,804,0,1,0,7,0,3,2,4,1,6
NA,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Solidesulfovibrio,Solidesulfovibrio magneticus,Desulfovibrio magneticus,805,0,17,3,21,1,12,13,11,8,1
NA,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Maridesulfovibrio,Maridesulfovibrio salexigens,Desulfovibrio salexigens,806,1,3,0,12,4,12,20,17,15,0
NA,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Pseudodesulfovibrio,Pseudodesulfovibrio indicus,Desulfovibrio sp. J2,807,1,3,2,3,1,11,12,9,9,0
NA,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Nitratidesulfovibrio,Nitratidesulfovibrio vulgaris,Desulfovibrio vulgaris,808,11,38,4,112,11,60,68,64,73,10
NA,Campylobacterota,Desulfurellia,Desulfurellales,Desulfurellaceae,Desulfurella,Desulfurella acetivorans,Desulfurella acetivorans,809,1,2,1,2,2,2,3,1,2,6
NA,Chrysiogenota,Chrysiogenia,Chrysiogenales,Chrysiogenaceae,Desulfurispirillum,Desulfurispirillum indicum,Desulfurispirillum indicum,810,36,29,21,25,2,13,23,12,13,4
NA,Thermodesulfobacteriota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfurivibrio,g_Desulfurivibrio,Desulfurivibrio,811,0,0,0,2,0,0,0,0,1,0
NA,Thermodesulfobacteriota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfurivibrio,Desulfurivibrio alkaliphilus,Desulfurivibrio alkaliphilus,812,60,106,37,272,10,26,29,23,30,3
NA,Aquificota,Aquificia,Desulfurobacteriales,Desulfurobacteriaceae,Desulfurobacterium,Desulfurobacterium thermolithotrophum,Desulfurobacterium thermolithotrophum,813,2,1,0,9,1,7,3,3,4,7
NA,Thermodesulfobacteriota,Desulfuromonadia,Desulfuromonadales,Desulfuromonadaceae,Desulfuromonas,Desulfuromonas soudanensis,Desulfuromonas soudanensis,814,0,3,1,8,6,7,2,2,2,8
NA,Thermodesulfobacteriota,Desulfuromonadia,Desulfuromonadales,Desulfuromonadaceae,Desulfuromonas,Desulfuromonas sp. DDH964,Desulfuromonas sp. DDH964,815,0,3,1,8,6,8,2,2,4,10
NA,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Devosiaceae,Devosia,Devosia sp. A16,Devosia sp. A16,816,3,11,0,24,1,65,77,72,83,80
NA,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Devosiaceae,Devosia,Devosia sp. H5989,Devosia sp. H5989,817,4,11,0,24,1,85,100,97,104,90
NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister pneumosintes,Dialister pneumosintes,818,31,30,20,31,5,10,19,10,15,0
NA,Pseudomonadota,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Dichelobacter,Dichelobacter nodosus,Dichelobacter nodosus,819,0,0,0,1,4,1,0,0,0,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Dickeya,Dickeya dadantii,Dickeya dadantii,820,0,0,0,0,16,8,17,6,4,4
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Dickeya,Dickeya solani,Dickeya solani,821,0,0,0,0,5,0,6,0,1,2
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Dickeya,Dickeya zeae,Dickeya zeae,822,0,0,0,1,12,6,13,0,4,3
NA,Dictyoglomota,Dictyoglomia,Dictyoglomales,Dictyoglomaceae,Dictyoglomus,Dictyoglomus thermophilum,Dictyoglomus thermophilum,823,0,0,0,0,0,1,1,1,0,1
NA,Dictyoglomota,Dictyoglomia,Dictyoglomales,Dictyoglomaceae,Dictyoglomus,Dictyoglomus turgidum,Dictyoglomus turgidum,824,0,0,0,0,0,1,1,1,0,1
NA,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Dinoroseobacter,Dinoroseobacter shibae,Dinoroseobacter shibae,825,1,2,1,5,4,76,57,98,112,41
NA,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Dokdonella,Dokdonella koreensis,Dokdonella koreensis,826,12,4,7,3,34,63,75,78,94,51
NA,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Dokdonia,Dokdonia donghaensis,Dokdonia donghaensis,827,0,0,1,0,1,1,1,0,0,1
NA,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Dokdonia,Dokdonia sp. 4H-3-7-5,Dokdonia sp. 4H-3-7-5,828,0,0,0,0,1,1,1,0,0,0
NA,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Dokdonia,Dokdonia sp. MED134,Dokdonia sp. MED134,829,0,0,1,0,1,1,1,0,0,1
NA,Bacteroidota,Bacteroidia,Marinilabiliales,Prolixibacteraceae,Draconibacterium,Draconibacterium orientale,Draconibacterium orientale,830,515,361,538,204,12,75,59,80,96,82
