species,abundance_cols.Healthy_stool_100_100_noerr,abundance_cols.Healthy_stool_100_10_noerr,abundance_cols.Healthy_stool_100_1_noerr,abundance_cols.Healthy_stool_100_50_noerr,abundance_cols.Healthy_stool_10_100_noerr,abundance_cols.Healthy_stool_10_10_noerr,abundance_cols.Healthy_stool_10_1_noerr,abundance_cols.Healthy_stool_10_50_noerr
Cronobacter malonaticus,1,1,0,1,0,0,0,0
Cronobacter muytjensii,0,0,0,2,0,0,0,0
Cronobacter sakazakii,2,1,0,1,0,1,0,1
Cronobacter sp. JZ38,1,0,0,0,0,0,0,0
Cronobacter turicensis,3,2,0,0,0,0,0,0
Cronobacter universalis,2,0,2,1,0,0,0,0
Enterobacter asburiae,5,11,24,6,3,7,20,11
Enterobacter bugandensis,2,2,2,2,3,0,2,0
Enterobacter cancerogenus,2,3,0,2,1,0,1,0
Enterobacter chengduensis,0,1,0,0,0,0,0,0
Enterobacter cloacae,14,15,14,13,5,5,3,3
Enterobacter cloacae complex sp.,2,1,8,3,7,2,9,7
Enterobacter hormaechei,5,1,6,2,0,0,1,1
Enterobacter ludwigii,1,5,0,0,0,0,0,0
Enterobacter oligotrophica,0,0,1,0,0,0,0,0
Enterobacter roggenkampii,1,2,3,1,0,0,0,0
Enterobacter soli,1,0,0,1,0,0,0,0
Enterobacter sp. 638,2,4,2,1,0,0,0,0
Enterobacter sp. E76,3,1,0,2,8,2,5,8
Enterobacter sp. R4-368,0,3,2,0,0,0,0,0
Enterobacter sp. RHB15-C17,0,0,1,2,3,4,1,0
Enterobacter sp. RHBSTW-00175,2,3,0,1,0,0,0,0
Enterobacter sp. RHBSTW-00975,0,1,0,0,0,0,0,0
Enterobacter sp. RHBSTW-00994,4,3,0,4,0,0,0,0
Enterobacter sp. SA187,3,4,2,0,0,0,0,0
Escherichia albertii,4,16,25,18,4,4,11,7
Escherichia coli,7524,17303,6769,10700,15,16,25,15
Escherichia fergusonii,11,17,12,8,0,0,0,0
Escherichia marmotae,11,9,4,7,0,0,0,0
Escherichia sp. E4742,4,16,16,10,3,6,17,4
Gibbsiella quercinecans,0,1,0,0,0,0,0,0
Izhakiella sp. KSNA2,4,3,0,7,1,0,0,0
Klebsiella aerogenes,14,9,2,7,0,0,0,0
Klebsiella grimontii,3,0,0,1,0,0,0,0
Klebsiella huaxiensis,6,6,1,5,0,0,0,0
Klebsiella michiganensis,5,6,3,9,2,2,0,2
Klebsiella oxytoca,5,4,15,4,5,17,16,11
Klebsiella pneumoniae,7497,2915,1131,4345,0,0,0,0
Klebsiella quasipneumoniae,27,17,19,14,7,10,15,9
Klebsiella quasivariicola,1,0,0,2,0,0,0,0
Klebsiella sp. P1CD1,0,1,0,0,0,0,0,0
Klebsiella sp. PO552,1,1,0,1,0,0,0,0
Klebsiella sp. WP8-S18-ESBL-06,1,0,0,0,0,0,0,0
Klebsiella variicola,6081,860,322,1188,1,3,0,0
Kluyvera intermedia,4,6,18,3,4,7,17,11
Kluyvera sp. PO2S7,1,2,3,1,0,3,5,2
Kosakonia arachidis,5,0,0,0,3,0,2,1
Kosakonia cowanii,1,1,16,1,10,13,19,10
Kosakonia oryzae,1,0,0,1,0,0,0,0
Kosakonia radicincitans,3,1,5,1,5,6,5,2
Kosakonia sacchari,4,2,0,2,0,0,0,0
Kosakonia sp. CCTCC M2018092,0,2,0,1,0,0,0,0
Leclercia adecarboxylata,3,4,3,5,2,2,0,0
Leclercia sp. 29361,3,2,0,1,0,0,0,1
Leclercia sp. W17,3,2,1,2,3,5,5,8
Lelliottia amnigena,0,2,1,6,2,2,1,4
Lelliottia jeotgali,3,1,1,0,4,1,4,3
Lelliottia sp. WB101,0,1,1,0,0,0,0,0
Limnobaculum parvum,0,1,21,6,2,9,11,8
[Enterobacter] lignolyticus,2,7,1,7,3,2,1,1
Pluralibacter gergoviae,2,2,20,10,8,8,13,3
Pseudescherichia vulneris,3,0,0,0,0,0,0,0
Raoultella electrica,2,0,0,0,0,0,0,0
Raoultella ornithinolytica,2,0,0,1,0,0,0,0
Raoultella planticola,6,5,1,8,0,0,0,0
Raoultella terrigena,1,5,1,1,0,0,0,0
Salmonella bongori,2,5,1,3,1,0,0,0
Salmonella enterica,22,17,8,19,12,3,2,5
Scandinavium goeteborgense,0,1,1,0,0,0,0,0
Shigella boydii,5,13,3,9,0,0,0,0
Shigella dysenteriae,17,31,7,23,0,0,0,0
Shigella flexneri,5,15,6,7,0,0,0,0
Shigella sonnei,1,1,0,0,0,0,0,0
Shimwellia blattae,3,0,0,1,0,0,0,0
Yokenella regensburgei,4,2,1,5,0,0,0,0
Buchnera aphidicola,31,22,26,13,8,4,25,11
Candidatus Erwinia haradaeae,3,10,1,3,0,0,0,0
Erwinia amylovora,0,0,0,2,0,0,0,0
Erwinia billingiae,0,0,0,1,2,0,1,3
Erwinia gerundensis,3,7,22,2,2,9,25,15
Erwinia persicina,2,1,2,2,0,0,0,0
Erwinia pyrifoliae,1,0,0,0,0,0,0,0
Erwinia sp. J780,3,5,0,2,0,0,0,0
Erwinia tasmaniensis,4,1,2,3,0,1,0,0
Mixta calida,2,1,1,1,2,1,1,2
Mixta gaviniae,1,2,3,2,0,0,0,0
Mixta intestinalis,3,3,2,0,0,0,0,0
Mixta theicola,2,1,0,0,0,0,0,0
Pantoea agglomerans,1,3,1,0,0,0,0,0
Pantoea alhagi,2,1,1,2,0,0,0,0
Pantoea ananatis,2,1,0,1,1,2,0,2
Pantoea dispersa,2,1,0,1,0,0,0,0
Pantoea rwandensis,2,1,0,1,0,3,1,0
Pantoea sp. 201603H,3,3,0,1,1,3,1,3
Pantoea sp. At-9b,1,3,0,0,2,2,2,1
Pantoea sp. CCBC3-3-1,0,2,5,2,1,2,5,3
Pantoea sp. PSNIH1,2,1,1,3,0,0,0,0
Pantoea sp. SO10,1,3,2,0,0,0,0,0
Pantoea stewartii,1,1,0,0,0,0,0,0
Pantoea vagans,1,3,2,5,0,1,0,0
Tatumella citrea,0,5,2,1,0,0,0,0
Tatumella ptyseos,4,1,0,0,0,0,0,0
Tatumella sp. TA1,1,0,1,1,2,2,0,3
Wigglesworthia glossinidia,0,1,1,1,0,0,0,0
Edwardsiella hoshinae,1,6,1,3,0,0,0,0
Edwardsiella ictaluri,0,2,0,1,0,0,0,0
Edwardsiella piscicida,0,1,1,1,0,0,0,0
Edwardsiella tarda,3,3,21,0,4,6,13,6
Hafnia alvei,3,2,1,1,0,0,0,0
Hafnia paralvei,3,6,2,1,0,0,0,0
Obesumbacterium proteus,1,0,0,0,0,0,0,0
Arsenophonus endosymbiont of Aleurodicus dispersus,2,1,0,0,0,0,0,0
Arsenophonus endosymbiont of Aphis craccivora,1,0,0,0,0,0,0,0
Arsenophonus nasoniae,3,1,14,3,5,1,12,7
Morganella morganii,11,11,21,10,2,8,17,9
Photorhabdus asymbiotica,2,0,20,0,0,8,16,9
Photorhabdus laumondii,6,1,10,4,5,6,16,5
Photorhabdus thracensis,3,5,1,1,0,0,0,0
Proteus cibarius,2,0,0,2,0,0,0,0
Proteus columbae,3,0,0,1,0,0,0,0
Proteus hauseri,3,2,3,2,0,0,0,0
Proteus mirabilis,7,5,5,4,2,1,2,5
Proteus sp. CD3,2,0,1,1,0,0,0,0
Proteus sp. ZN5,0,3,25,5,4,10,24,8
Proteus vulgaris,7,5,0,5,0,0,0,0
Providencia heimbachae,2,2,2,1,0,0,0,0
Providencia rettgeri,3,5,2,4,2,1,1,6
Providencia rustigianii,0,4,11,5,2,6,13,10
Providencia sneebia,6,3,1,2,0,0,0,0
Providencia stuartii,5,3,3,4,3,4,0,6
Providencia vermicola,0,3,0,2,0,0,0,0
Xenorhabdus bovienii,2,6,4,9,15,14,5,20
Xenorhabdus doucetiae,0,3,0,1,0,0,0,0
Xenorhabdus hominickii,4,0,15,6,2,9,16,4
Xenorhabdus nematophila,2,2,5,0,0,0,0,0
Xenorhabdus poinarii,5,2,1,2,0,0,1,0
Brenneria goodwinii,1,1,1,0,0,1,0,0
Brenneria rubrifaciens,1,1,0,0,0,0,0,0
Dickeya chrysanthemi,6,3,1,5,0,0,0,0
Dickeya dadantii,4,1,0,0,0,0,0,0
Dickeya dianthicola,1,1,2,1,5,0,1,2
Musicola paradisiaca,6,7,1,8,4,2,1,3
Dickeya poaceiphila,3,4,5,3,1,0,1,0
Dickeya solani,1,2,0,3,6,6,4,1
Dickeya sp. Secpp 1600,0,0,0,1,0,0,0,0
Dickeya zeae,7,9,13,7,9,14,20,13
Lonsdalea britannica,4,1,2,3,1,0,1,0
Pectobacterium atrosepticum,2,1,2,2,0,0,0,0
Pectobacterium brasiliense,3,2,1,4,2,1,0,1
Pectobacterium carotovorum,8,3,2,4,1,2,0,0
Pectobacterium odoriferum,1,1,0,2,1,0,0,1
Pectobacterium parmentieri,2,5,22,5,5,8,20,7
Pectobacterium polaris,1,5,23,3,2,4,11,5
Pectobacterium punjabense,0,1,2,1,0,0,0,0
Pectobacterium versatile,1,2,0,4,0,0,0,0
Pectobacterium wasabiae,0,1,7,3,3,4,10,4
Candidatus Sodalis pierantonii,0,0,0,1,0,0,0,0
Sodalis endosymbiont of Henestaris halophilus,1,0,0,0,0,0,0,0
Sodalis glossinidius,1,2,1,1,0,0,0,0
Sodalis praecaptivus,4,1,1,0,3,1,0,1
Candidatus Fukatsuia symbiotica,0,0,0,0,0,2,0,0
Chania multitudinisentens,4,2,3,1,1,3,1,0
Ewingella americana,5,2,14,7,2,7,14,5
Nissabacter sp. SGAir0207,4,2,2,1,3,2,0,0
Rahnella aquatilis,4,0,0,1,0,0,0,0
Rahnella sp. ERMR1:05,1,3,0,2,0,0,0,0
Rouxiella badensis,0,1,0,1,1,0,0,0
Serratia fonticola,4,6,2,2,0,0,0,0
Serratia liquefaciens,0,4,27,8,2,12,25,14
Serratia marcescens,12,9,14,7,2,10,17,6
Serratia odorifera,1,1,2,1,6,0,1,0
Serratia plymuthica,5,7,7,6,8,5,14,9
Serratia proteamaculans,1,0,0,0,0,0,0,0
Serratia quinivorans,0,2,1,0,1,1,0,0
Serratia rubidaea,4,1,1,3,2,2,0,0
Serratia sp. 3ACOL1,1,0,0,1,0,0,0,0
Serratia sp. ATCC 39006,3,6,6,2,0,0,2,1
Serratia sp. FDAARGOS_506,0,0,1,0,0,0,0,0
Serratia sp. KUDC3025,1,1,0,2,0,0,0,0
Serratia symbiotica,4,4,1,2,0,0,0,0
Yersinia aldovae,1,2,1,1,0,0,0,0
Yersinia aleksiciae,1,3,16,3,2,11,20,11
Yersinia canariae,1,3,0,1,3,4,2,2
Yersinia enterocolitica,4,4,3,7,7,1,1,4
Yersinia entomophaga,2,1,0,1,0,1,0,1
Yersinia frederiksenii,5,1,4,2,0,0,0,0
Yersinia mollaretii,4,1,3,1,0,0,0,0
Yersinia pestis,2,2,0,0,0,0,0,0
Yersinia pseudotuberculosis,0,0,2,0,0,0,0,0
Yersinia rohdei,0,2,1,2,0,0,0,0
Yersinia ruckeri,2,4,1,1,0,0,0,0
Yersinia similis,1,1,2,1,1,0,1,0
Immundisolibacter cernigliae,1,1,0,3,0,0,0,0
Aquicella lusitana,1,1,3,2,0,0,0,0
Aquicella siphonis,0,3,15,5,1,7,8,7
Candidatus Coxiella mudrowiae,1,0,0,0,0,0,0,0
Coxiella burnetii,0,1,1,1,0,0,0,0
Coxiella endosymbiont of Amblyomma sculptum,0,2,0,0,0,0,0,0
Candidatus Rickettsiella viridis,3,0,0,0,0,0,0,0
Fluoribacter dumoffii,1,2,1,1,0,0,0,0
Legionella adelaidensis,3,0,1,1,0,2,0,0
Legionella anisa,2,0,0,2,0,0,0,0
Legionella cherrii,0,2,0,4,2,1,1,1
Legionella clemsonensis,1,0,1,0,3,1,1,0
Legionella endosymbiont of Polyplax serrata,0,0,0,1,0,0,0,0
Legionella fallonii,0,1,0,1,5,1,0,2
Legionella geestiana,1,3,16,3,2,11,23,7
Legionella hackeliae,1,4,1,1,0,0,0,0
Legionella israelensis,6,3,2,1,7,1,0,2
Legionella jordanis,4,0,3,1,3,0,2,0
Legionella lansingensis,2,0,0,0,0,0,0,0
Legionella longbeachae,1,4,2,4,3,5,2,7
Legionella oakridgensis,5,3,0,2,0,0,0,0
Legionella pneumophila,6,7,1,3,1,6,1,1
Legionella sainthelensi,6,2,1,5,0,0,0,0
Legionella sp. PC1000,2,2,4,0,1,2,2,0
Legionella sp. PC997,0,0,0,1,2,1,1,2
Legionella sp. TUM19329,0,1,3,0,0,0,0,0
Legionella spiritensis,2,8,3,3,8,8,3,4
Legionella waltersii,2,4,2,2,0,0,0,0
Tatlockia micdadei,2,0,0,2,0,0,0,0
Candidatus Methylospira mobilis,3,1,0,0,0,0,0,0
Methylocaldum marinum,5,5,4,2,2,1,0,2
Methylococcus capsulatus,4,3,1,1,0,0,0,0
Methylococcus sp. IM1,4,0,0,0,1,0,1,0
Methylomicrobium album,2,2,3,3,4,0,1,0
Methylotuvimicrobium buryatense,0,1,1,1,0,0,0,0
Methylomicrobium sp. wino1,3,5,1,2,2,0,0,0
Methylomonas denitrificans,7,7,4,7,1,1,2,6
Methylomonas koyamae,0,1,0,0,0,0,0,0
Methylomonas methanica,1,4,0,0,0,0,0,0
Methylomonas sp. DH-1,0,0,2,1,0,1,0,0
Methylomonas sp. GJ1,2,6,2,2,1,0,0,0
Methylomonas sp. LW13,3,2,17,5,4,15,20,4
Methylovulum psychrotolerans,3,3,1,2,0,1,0,0
Sinimarinibacterium sp. NLF-5-8,2,2,8,1,2,5,9,7
Solimonas sp. K1W22B-7,3,0,1,3,0,0,0,0
Steroidobacter denitrificans,2,3,2,0,0,0,0,0
Alloalcanivorax dieselolei,1,1,11,2,3,7,23,8
Isoalcanivorax pacificus,3,3,1,4,3,1,0,2
Alcanivorax sp. N3-2A,6,0,0,1,7,3,2,3
Alcanivorax xenomutans,2,0,1,0,0,2,4,5
Ketobacter alkanivorans,1,8,1,2,1,1,0,1
Endozoicomonas montiporae,7,3,1,0,0,0,0,0
Hahella chejuensis,5,0,12,1,1,9,21,5
Hahella sp. KA22,1,4,0,2,0,0,0,0
Candidatus Evansia muelleri,0,1,0,2,0,0,0,0
Candidatus Portiera aleyrodidarum,0,1,0,0,0,0,0,0
Chromohalobacter israelensis,0,0,1,0,0,0,0,0
Cobetia sp. L2A1,0,0,1,1,0,1,4,2
Halomonas aestuarii,0,3,0,1,4,2,0,1
Halomonas beimenensis,2,3,28,3,10,15,20,7
Halomonas campaniensis,1,0,0,1,0,0,0,0
Halomonas chromatireducens,0,1,0,4,0,0,0,0
Halomonas elongata,1,1,15,4,4,5,19,12
Halomonas huangheensis,3,5,0,0,0,0,0,0
Vreelandella venusta,0,3,0,1,1,0,0,0
Halomonas meridiana,1,3,17,10,1,5,18,9
Halomonas socia,0,0,1,0,0,0,0,0
Halomonas sp. 1513,2,3,0,2,4,1,0,1
Halomonas sp. A3H3,2,0,17,3,4,10,18,8
Halomonas sp. AM6,0,3,3,3,0,0,0,0
Halomonas sp. BC-M4-5,2,1,0,3,5,3,3,1
Halomonas sp. GFAJ-1,1,0,0,1,0,0,0,0
Halomonas sp. GT,1,3,11,9,2,6,17,2
Halomonas sp. HG01,1,0,1,1,5,4,0,0
Halomonas sp. KO116,3,5,10,2,3,8,15,8
Halomonas sp. N3-2A,0,0,2,0,2,0,2,0
Halomonas sp. NBT06E8,2,2,29,5,3,16,27,14
Halomonas sp. PGE1,0,1,1,1,0,0,0,0
Halomonas sp. SF2003,0,0,1,0,0,0,0,0
Halomonas sp. THAF12,0,0,0,0,0,1,0,0
Halomonas sp. THAF5a,1,0,2,1,3,1,1,0
Halomonas sp. Y2R2,4,2,1,0,4,3,0,0
Halomonas subglaciescola,0,0,1,2,4,1,3,1
Vreelandella titanicae,0,4,23,4,5,9,21,10
Halotalea alkalilenta,0,3,0,2,4,3,4,0
Kushneria marisflavi,3,0,5,4,4,5,3,8
Kushneria sp. YCWA18,1,3,12,3,1,13,17,4
Pistricoccus aurantiacus,0,0,1,1,2,2,2,1
Salinicola tamaricis,1,0,0,0,0,0,0,0
Zymobacter palmae,1,2,1,1,3,4,3,3
Kangiella geojedonensis,2,5,0,1,0,0,0,0
Kangiella koreensis,1,2,0,0,2,2,1,3
Kangiella profundi,3,5,2,4,2,4,6,5
Kangiella sediminilitoris,5,5,5,3,0,1,1,3
Litoricola lipolytica,1,1,0,0,0,0,0,0
Bacterioplanes sanyensis,0,1,19,4,10,7,18,16
Bermanella marisrubri,2,4,21,8,5,16,34,8
Marinobacterium aestuarii,5,3,3,3,2,2,4,1
Marinobacterium sp. LSUCC0821,1,3,2,1,3,3,0,2
Marinomonas mediterranea,2,5,2,4,2,3,2,1
Marinomonas posidonica,5,4,28,7,4,11,28,8
Marinomonas primoryensis,2,1,1,2,0,0,0,0
Marinomonas sp. FW-1,0,1,0,1,0,1,0,0
Marinomonas sp. MWYL1,0,4,1,2,3,4,1,5
Neptunomonas concharum,2,3,1,1,0,0,0,0
Neptunomonas phycophila,2,2,0,2,0,0,0,0
Nitrincola sp. KXZD1103,2,1,0,1,0,0,0,0
Oleispira antarctica,1,6,6,7,5,6,15,9
Thalassolituus oleivorans,3,2,10,4,1,9,16,11
Oleiphilus messinensis,1,0,20,3,5,8,9,4
Gynuella sunshinyii,7,3,1,0,1,3,1,2
Reinekea forsetii,0,0,0,1,0,0,0,0
Saccharospirillum mangrovi,3,2,0,1,0,1,0,1
Frischella perrara,5,4,15,4,5,7,12,13
Gilliamella apicola,8,6,2,5,0,0,0,0
Orbus sp. IPMB12,0,3,0,2,0,0,0,0
Actinobacillus delphinicola,6,1,2,5,1,3,1,1
Actinobacillus equuli,2,2,0,2,0,0,0,0
Actinobacillus indolicus,2,0,1,0,0,0,0,0
Actinobacillus lignieresii,0,1,0,0,0,0,0,0
Actinobacillus pleuropneumoniae,5,3,0,6,0,0,0,0
Actinobacillus porcitonsillarum,0,2,3,1,7,4,8,6
Actinobacillus succinogenes,2,4,2,4,0,0,0,0
Actinobacillus suis,1,8,4,2,0,0,0,0
Aggregatibacter actinomycetemcomitans,2,2,10,6,4,8,18,5
Aggregatibacter aphrophilus,5,2,1,1,0,0,0,0
Aggregatibacter segnis,1,2,2,2,0,0,0,0
Avibacterium paragallinarum,2,5,31,11,9,21,29,9
Avibacterium volantium,1,3,2,3,5,3,1,3
Bibersteinia trehalosi,1,5,11,3,1,5,11,7
Bisgaardia hudsonensis,2,1,7,2,1,3,5,1
Frederiksenia canicola,6,0,0,1,0,0,0,0
Gallibacterium anatis,3,3,2,2,0,1,1,0
Glaesserella parasuis,7,5,2,1,0,0,0,0
Glaesserella sp. 15-184,2,3,0,1,0,0,0,0
Haemophilus aegyptius,1,0,1,0,0,0,0,0
[Haemophilus] ducreyi,2,0,0,0,0,0,0,0
Haemophilus haemolyticus,2,3,1,1,0,0,0,0
Haemophilus influenzae,6,6,10,4,2,6,9,6
Haemophilus parahaemolyticus,3,2,21,7,7,4,13,5
Haemophilus parainfluenzae,4,4,4,1,0,0,0,0
Haemophilus pittmaniae,2,1,0,2,0,0,0,0
Haemophilus sp. oral taxon 036,1,1,1,2,1,0,1,2
Histophilus somni,6,5,23,3,6,9,14,6
Mannheimia granulomatis,5,6,4,7,5,5,3,5
Mannheimia haemolytica,6,7,1,2,3,2,2,2
Mannheimia sp. USDA-ARS-USMARC-1261,2,4,0,2,0,0,0,0
Mannheimia varigena,2,4,1,4,0,0,0,0
Otariodibacter oris,1,0,0,1,0,0,0,0
Pasteurella dagmatis,1,1,0,0,0,0,0,0
Pasteurella multocida,6,9,19,13,8,14,21,14
Phocoenobacter skyensis,2,1,16,2,3,7,9,11
Rodentibacter heylii,0,0,0,1,0,0,0,0
Rodentibacter pneumotropicus,2,5,0,2,0,0,0,0
Vespertiliibacter pulmonis,1,0,1,0,2,2,1,1
Acinetobacter baumannii,6,10,10,9,6,11,14,20
Acinetobacter baylyi,3,2,0,0,0,0,0,0
Acinetobacter bereziniae,1,1,2,2,3,3,1,3
Acinetobacter calcoaceticus,1,2,1,3,0,0,0,0
Acinetobacter chinensis,2,0,0,0,0,0,0,0
Acinetobacter cumulans,3,1,0,2,2,0,5,2
Acinetobacter defluvii,1,0,0,0,0,0,0,0
Acinetobacter dispersus,6,0,2,2,1,3,4,2
Acinetobacter equi,3,1,1,1,5,5,3,4
Acinetobacter guillouiae,2,0,0,2,0,0,0,0
Acinetobacter haemolyticus,4,9,2,3,2,2,3,4
Acinetobacter indicus,1,2,4,3,1,3,11,6
Acinetobacter johnsonii,4,3,0,1,0,0,0,0
Acinetobacter junii,3,1,1,0,0,0,0,0
Acinetobacter lactucae,2,2,2,1,0,0,0,0
Acinetobacter larvae,1,5,1,1,4,2,1,0
Acinetobacter lwoffii,2,1,16,4,4,10,10,4
Acinetobacter nosocomialis,4,2,24,6,9,10,17,14
Acinetobacter oleivorans,1,1,0,1,0,0,0,0
Acinetobacter pittii,6,9,7,5,9,9,8,4
Acinetobacter radioresistens,3,6,8,10,6,3,11,9
Acinetobacter schindleri,7,2,3,6,2,1,1,1
Acinetobacter soli,2,2,0,1,0,0,0,0
Acinetobacter sp. 10FS3-1,0,1,0,3,0,0,0,0
Acinetobacter sp. 185,2,2,0,2,0,0,0,0
Acinetobacter sp. 323-1,0,4,4,1,0,0,0,0
Acinetobacter sp. ACNIH1,1,1,0,1,0,0,0,0
Acinetobacter sp. ACNIH2,1,6,2,3,2,0,0,7
Acinetobacter sp. C16S1,1,1,0,1,0,0,0,0
Acinetobacter sp. dk386,0,0,1,1,0,0,0,0
Acinetobacter sp. FDAARGOS_724,0,1,0,1,0,0,0,0
Acinetobacter sp. LoGeW2-3,1,1,0,1,0,0,0,0
Acinetobacter sp. Marseille-Q1620,3,2,12,3,1,4,6,9
Acinetobacter sp. MYb10,1,0,0,0,0,0,0,0
Acinetobacter sp. NCu2D-2,3,4,2,5,2,4,2,1
Acinetobacter sp. NEB 394,1,1,0,2,0,0,0,0
Acinetobacter sp. NEB149,1,0,0,0,0,0,0,0
Acinetobacter sp. TGL-Y2,1,2,1,3,0,0,0,0
Acinetobacter sp. TTH0-4,4,1,2,1,0,0,0,0
Acinetobacter sp. WCHA45,2,2,0,5,0,0,0,0
Acinetobacter sp. WCHA55,1,4,9,1,1,6,13,8
Acinetobacter sp. WCHAc010034,1,1,1,3,0,0,0,0
Acinetobacter sp. WCHAc010052,1,2,0,0,0,0,0,0
Acinetobacter tandoii,1,1,1,2,0,0,0,0
Acinetobacter towneri,1,2,1,1,0,0,0,0
Acinetobacter ursingii,1,2,0,2,4,1,0,2
Acinetobacter venetianus,3,1,22,8,5,9,18,7
Acinetobacter wuhouensis,2,1,16,3,4,8,15,5
Moraxella bovis,1,3,1,2,0,0,0,0
Moraxella bovoculi,0,0,0,1,0,0,0,0
Moraxella catarrhalis,3,0,2,5,3,3,1,5
Moraxella cuniculi,1,0,16,1,1,9,18,7
Faucicola osloensis,5,3,17,3,7,9,26,11
Psychrobacter arcticus,1,0,0,1,0,0,0,0
Psychrobacter sp. AntiMn-1,0,1,17,1,1,11,17,7
Psychrobacter sp. DAB_AL43B,3,4,35,3,3,17,29,13
Psychrobacter sp. G,0,1,16,3,1,7,18,9
Psychrobacter sp. P11F6,1,1,1,0,0,0,0,0
Psychrobacter sp. P11G3,0,0,11,0,7,3,11,4
Psychrobacter sp. P11G5,1,1,0,0,6,3,1,4
Psychrobacter sp. P2G3,1,1,0,0,0,0,0,0
Psychrobacter sp. PRwf-1,1,0,0,1,0,0,0,0
Psychrobacter urativorans,0,1,0,0,0,0,0,0
Azotobacter chroococcum,2,2,10,5,1,8,10,3
Azotobacter salinestris,3,2,1,1,0,0,0,0
Azotobacter vinelandii,1,3,17,2,3,9,20,10
Entomomonas moraniae,0,2,0,0,0,0,0,0
Oblitimonas alkaliphila,2,4,2,3,1,3,2,2
Permianibacter aggregans,3,2,1,0,0,0,0,0
Candidatus Pseudomonas adelgestsugas,1,0,0,0,0,0,0,0
Pseudomonas aeruginosa,20,2,2,6,5,2,4,3
Pseudomonas agarici,2,1,1,0,1,1,0,0
Aquipseudomonas alcaligenes,2,0,0,0,0,0,0,0
Pseudomonas alkylphenolica,3,1,1,2,0,0,0,0
Pseudomonas antarctica,0,3,5,0,2,0,0,0
Pseudomonas arsenicoxydans,1,2,10,5,2,5,17,7
Pseudomonas asturiensis,1,6,3,0,8,8,2,4
Pseudomonas azotoformans,1,5,2,2,0,0,0,0
Stutzerimonas balearica,1,1,2,0,0,0,0,0
Pseudomonas brassicacearum,0,1,0,4,0,0,0,0
Pseudomonas brenneri,4,2,1,3,4,4,1,1
Pseudomonas cedrina,0,1,0,1,0,0,0,0
Pseudomonas cerasi,0,2,0,0,0,0,0,0
Pseudomonas chlororaphis,9,8,28,9,13,19,33,17
Pseudomonas cichorii,1,0,1,1,2,1,1,1
Pseudomonas citronellolis,1,2,0,2,0,1,4,1
Pseudomonas coronafaciens,2,2,1,2,1,4,0,1
Pseudomonas corrugata,0,1,0,2,0,0,0,0
Pseudomonas cremoricolorata,2,1,1,1,5,4,0,8
Pseudomonas denitrificans (nom. rej.),1,0,1,0,0,0,0,0
Pseudomonas entomophila,2,2,25,6,4,4,9,11
Pseudomonas extremaustralis,3,0,0,0,2,0,0,0
Pseudomonas extremorientalis,2,0,0,0,0,0,0,0
Pseudomonas fluorescens,23,15,40,18,11,18,32,20
Pseudomonas fragi,0,0,0,0,2,1,2,5
Pseudomonas frederiksbergensis,1,9,13,5,6,11,11,6
Pseudomonas fulva,0,0,0,1,0,0,0,0
Pseudomonas furukawaii,5,1,0,3,3,1,4,1
Pseudomonas graminis,2,2,1,4,3,2,3,4
Pseudomonas granadensis,2,0,1,2,5,4,3,1
Pseudomonas guangdongensis,5,1,1,0,0,0,0,0
Pseudomonas knackmussii,2,0,0,3,0,0,0,0
Pseudomonas koreensis,0,1,1,3,0,0,0,0
Pseudomonas kribbensis,0,0,24,2,4,5,22,7
Pseudomonas lactis,1,0,0,0,0,0,0,0
Pseudomonas libanensis,0,1,0,0,0,0,0,0
Pseudomonas lini,0,1,0,0,0,0,0,0
Pseudomonas litoralis,4,3,0,1,1,0,0,1
Pseudomonas lurida,1,0,0,0,0,0,0,0
Pseudomonas luteola,0,1,0,1,0,0,0,0
Pseudomonas mandelii,0,1,0,0,0,0,0,0
Pseudomonas marincola,0,0,0,2,5,2,3,1
Pseudomonas mediterranea,1,5,2,1,0,0,0,0
Ectopseudomonas mendocina,7,1,20,7,1,13,16,7
Pseudomonas migulae,1,0,0,0,0,0,0,0
Pseudomonas monteilii,2,3,2,7,1,3,0,4
Pseudomonas moraviensis,2,1,0,0,0,0,0,0
Pseudomonas mosselii,0,0,1,0,0,0,0,0
Pseudomonas mucidolens,1,0,0,1,0,1,1,1
Pseudomonas multiresinivorans,5,0,0,0,0,0,0,0
Pseudomonas nitroreducens,0,0,0,0,1,1,0,1
Ectopseudomonas oleovorans,0,0,0,1,0,0,0,0
Pseudomonas orientalis,1,0,1,3,0,0,0,0
Pseudomonas oryzae,4,1,20,2,7,2,17,4
Pseudomonas oryzihabitans,3,2,1,1,0,0,0,1
Pseudomonas otitidis,1,0,0,1,0,0,0,0
Pseudomonas palleroniana,4,3,0,1,1,3,3,2
Pseudomonas parafulva,0,1,0,0,0,0,0,0
Halopseudomonas pelagia,0,3,0,1,0,3,3,2
Pseudomonas plecoglossicida,1,1,0,0,0,0,0,0
Pseudomonas pohangensis,1,2,2,7,0,0,0,0
Pseudomonas prosekii,2,0,0,1,0,0,0,0
Pseudomonas protegens,1,2,1,1,0,0,0,0
Pseudomonas psychrophila,3,1,0,3,2,1,1,0
Pseudomonas oryzihabitans,3,2,4,3,4,4,0,0
Pseudomonas putida,22,24,28,16,14,13,21,11
