species,abundance,sample
Eggerthella lenta,0.0058959561112045,healthy_stool_500_10
Eggerthella lenta,0.000820518342925098,healthy_stool_500_50
Eggerthella lenta,0.002,healthy_stool_500_100
Hoylesella timonensis,0.000581207183825209,healthy_stool_100_1
Hoylesella timonensis,0.00154275824652633,healthy_stool_100_10
Hoylesella timonensis,0.00218108193765617,healthy_stool_100_50
Hoylesella timonensis,0.01,healthy_stool_100_100
Hoylesella timonensis,0.00055733674361303,healthy_stool_500_1
Hoylesella timonensis,0.00583462874568459,healthy_stool_500_10
Hoylesella timonensis,0.000811983640938981,healthy_stool_500_50
Hoylesella timonensis,0.002,healthy_stool_500_100
Enterococcus faecium,0.000567148958515502,healthy_stool_100_1
Enterococcus faecium,0.00150544204736077,healthy_stool_100_10
Enterococcus faecium,0.0021283259804832,healthy_stool_100_50
Enterococcus faecium,0.01,healthy_stool_100_100
Enterococcus faecium,0.000543855895934025,healthy_stool_500_1
Enterococcus faecium,0.00569350088665593,healthy_stool_500_10
Enterococcus faecium,0.00079234340026441,healthy_stool_500_50
Enterococcus faecium,0.002,healthy_stool_500_100
Prevotella corporis,0.000565921992972057,healthy_stool_100_1
Prevotella corporis,0.00150218518601592,healthy_stool_100_10
Prevotella corporis,0.00212372157699438,healthy_stool_100_50
Prevotella corporis,0.01,healthy_stool_100_100
Prevotella corporis,0.000542679322416802,healthy_stool_500_1
Prevotella corporis,0.00568118361214699,healthy_stool_500_10
Prevotella corporis,0.000790629250857797,healthy_stool_500_50
Prevotella corporis,0.002,healthy_stool_500_100
Bacteroides clarus,0.00054133105785607,healthy_stool_100_1
Bacteroides clarus,0.00143691092754875,healthy_stool_100_10
Bacteroides clarus,0.00203143977817256,healthy_stool_100_50
Bacteroides clarus,0.01,healthy_stool_100_100
Bacteroides clarus,0.000519098348056263,healthy_stool_500_1
Bacteroides clarus,0.0054343198759373,healthy_stool_500_10
Bacteroides clarus,0.000756274140347707,healthy_stool_500_50
Bacteroides clarus,0.002,healthy_stool_500_100
Klebsiella variicola,0.00052213556136941,healthy_stool_100_1
Klebsiella variicola,0.00138595833899666,healthy_stool_100_10
Klebsiella variicola,0.0019594053095071,healthy_stool_100_50
Klebsiella variicola,0.01,healthy_stool_100_100
Klebsiella variicola,0.000500691219236038,healthy_stool_500_1
Klebsiella variicola,0.00524161992537641,healthy_stool_500_10
Klebsiella variicola,0.000729456802983968,healthy_stool_500_50
Klebsiella variicola,0.002,healthy_stool_500_100
Gordonibacter pamelaeae,0.000504802859055997,healthy_stool_100_1
Gordonibacter pamelaeae,0.00133995035738051,healthy_stool_100_10
Gordonibacter pamelaeae,0.00189436130282819,healthy_stool_100_50
Gordonibacter pamelaeae,0.01,healthy_stool_100_100
Gordonibacter pamelaeae,0.000484070378795296,healthy_stool_500_1
Gordonibacter pamelaeae,0.00506762021241234,healthy_stool_500_10
Gordonibacter pamelaeae,0.000705241908324321,healthy_stool_500_50
Gordonibacter pamelaeae,0.002,healthy_stool_500_100
Monoglobus pectinilyticus,0.000503052602968418,healthy_stool_100_1
Monoglobus pectinilyticus,0.00133530447190664,healthy_stool_100_10
Monoglobus pectinilyticus,0.00188779315975438,healthy_stool_100_50
Monoglobus pectinilyticus,0.01,healthy_stool_100_100
Monoglobus pectinilyticus,0.000482392006511733,healthy_stool_500_1
Monoglobus pectinilyticus,0.00505004972332498,healthy_stool_500_10
Monoglobus pectinilyticus,0.000702796688529868,healthy_stool_500_50
Monoglobus pectinilyticus,0.002,healthy_stool_500_100
Veillonella parvula,0.000502876285598061,healthy_stool_100_1
Veillonella parvula,0.00133483645450304,healthy_stool_100_10
Veillonella parvula,0.00188713149788494,healthy_stool_100_50
Veillonella parvula,0.01,healthy_stool_100_100
Veillonella parvula,0.000482222930575007,healthy_stool_500_1
Veillonella parvula,0.00504827970666642,healthy_stool_500_10
Veillonella parvula,0.000702550361876778,healthy_stool_500_50
Veillonella parvula,0.002,healthy_stool_500_100
Prevotella disiens,0.000480956004040507,healthy_stool_100_1
Prevotella disiens,0.0012766511875617,healthy_stool_100_10
Prevotella disiens,0.00180487179514201,healthy_stool_100_50
Prevotella disiens,0.01,healthy_stool_100_100
Prevotella disiens,0.000461202924831166,healthy_stool_500_1
Prevotella disiens,0.00482822615528488,healthy_stool_500_10
Prevotella disiens,0.000671926325345835,healthy_stool_500_50
Prevotella disiens,0.002,healthy_stool_500_100
Megasphaera elsdenii,0.000479230127353419,healthy_stool_100_1
Megasphaera elsdenii,0.00127207001484809,healthy_stool_100_10
Megasphaera elsdenii,0.00179839514004622,healthy_stool_100_50
Megasphaera elsdenii,0.01,healthy_stool_100_100
Megasphaera elsdenii,0.000459547930675159,healthy_stool_500_1
Megasphaera elsdenii,0.00481090040637771,healthy_stool_500_10
Megasphaera elsdenii,0.000669515165134479,healthy_stool_500_50
Megasphaera elsdenii,0.002,healthy_stool_500_100
Segatella copri,0.5,healthy_stool_10_1
Segatella copri,0.25,healthy_stool_10_10
Segatella copri,0.240577329285554,healthy_stool_10_50
Segatella copri,0.1,healthy_stool_10_100
Segatella copri,0.5,healthy_stool_100_1
Segatella copri,0.0489737708448402,healthy_stool_100_10
Segatella copri,0.0848144211415031,healthy_stool_100_50
Segatella copri,0.01,healthy_stool_100_100
Segatella copri,0.5,healthy_stool_500_1
Segatella copri,0.0265045066067197,healthy_stool_500_10
Segatella copri,0.0740095515053998,healthy_stool_500_50
Segatella copri,0.002,healthy_stool_500_100
Faecalibacterium prausnitzii,0.091174961983853,healthy_stool_10_1
Faecalibacterium prausnitzii,0.13676244297578,healthy_stool_10_10
Faecalibacterium prausnitzii,0.180073359675033,healthy_stool_10_50
Faecalibacterium prausnitzii,0.1,healthy_stool_10_100
Faecalibacterium prausnitzii,0.0396521038082564,healthy_stool_100_1
Faecalibacterium prausnitzii,0.036657117601958,healthy_stool_100_10
Faecalibacterium prausnitzii,0.0634840273985895,healthy_stool_100_50
Faecalibacterium prausnitzii,0.01,healthy_stool_100_100
Faecalibacterium prausnitzii,0.0380235740866988,healthy_stool_500_1
Faecalibacterium prausnitzii,0.0198387585620592,healthy_stool_500_10
Faecalibacterium prausnitzii,0.0553965272920667,healthy_stool_500_50
Faecalibacterium prausnitzii,0.002,healthy_stool_500_100
Phocaeicola vulgatus,0.0751024825502899,healthy_stool_10_1
Phocaeicola vulgatus,0.112653723825435,healthy_stool_10_10
Phocaeicola vulgatus,0.148329717484953,healthy_stool_10_50
Phocaeicola vulgatus,0.1,healthy_stool_10_100
Phocaeicola vulgatus,0.0326621626107094,healthy_stool_100_1
Phocaeicola vulgatus,0.0301951377345519,healthy_stool_100_10
Phocaeicola vulgatus,0.0522929536375246,healthy_stool_100_50
Phocaeicola vulgatus,0.01,healthy_stool_100_100
Phocaeicola vulgatus,0.0313207129151498,healthy_stool_500_1
Phocaeicola vulgatus,0.0163415480117264,healthy_stool_500_10
Phocaeicola vulgatus,0.0456311319881428,healthy_stool_500_50
Phocaeicola vulgatus,0.002,healthy_stool_500_100
Bacteroides uniformis,0.0661539219929709,healthy_stool_10_1
Bacteroides uniformis,0.0992308829894563,healthy_stool_10_10
Bacteroides uniformis,0.130656034614679,healthy_stool_10_50
Bacteroides uniformis,0.1,healthy_stool_10_100
Bacteroides uniformis,0.0287704225492645,healthy_stool_100_1
Bacteroides uniformis,0.0265973469641431,healthy_stool_100_10
Bacteroides uniformis,0.0460621787489166,healthy_stool_100_50
Bacteroides uniformis,0.01,healthy_stool_100_100
Bacteroides uniformis,0.0275888083668288,healthy_stool_500_1
Bacteroides uniformis,0.0143944308590364,healthy_stool_500_10
Bacteroides uniformis,0.0401941219982069,healthy_stool_500_50
Bacteroides uniformis,0.002,healthy_stool_500_100
Ruminococcus bromii,0.0508161989503192,healthy_stool_10_1
Ruminococcus bromii,0.0762242984254788,healthy_stool_10_10
Ruminococcus bromii,0.100363558939782,healthy_stool_10_50
Ruminococcus bromii,0.1,healthy_stool_10_100
Ruminococcus bromii,0.0221000278154864,healthy_stool_100_1
Ruminococcus bromii,0.0204307777099621,healthy_stool_100_10
Ruminococcus bromii,0.0353827070092506,healthy_stool_100_50
Ruminococcus bromii,0.01,healthy_stool_100_100
Ruminococcus bromii,0.0211923697421896,healthy_stool_500_1
Ruminococcus bromii,0.0110570959403908,healthy_stool_500_10
Ruminococcus bromii,0.0308751535594716,healthy_stool_500_50
Ruminococcus bromii,0.002,healthy_stool_500_100
Agathobacter rectalis,0.0507372800385962,healthy_stool_10_1
Agathobacter rectalis,0.0761059200578943,healthy_stool_10_10
Agathobacter rectalis,0.0468158802002417,healthy_stool_10_50
Agathobacter rectalis,0.1,healthy_stool_10_100
Agathobacter rectalis,0.0220657058831051,healthy_stool_100_1
Agathobacter rectalis,0.0203990481674967,healthy_stool_100_10
Agathobacter rectalis,0.035327756721967,healthy_stool_100_50
Agathobacter rectalis,0.01,healthy_stool_100_100
Agathobacter rectalis,0.0211594574269941,healthy_stool_500_1
Agathobacter rectalis,0.0110399239756147,healthy_stool_500_10
Agathobacter rectalis,0.0308272036228662,healthy_stool_500_50
Agathobacter rectalis,0.002,healthy_stool_500_100
Bifidobacterium adolescentis,0.0477285345970046,healthy_stool_10_1
Bifidobacterium adolescentis,0.0715928018955068,healthy_stool_10_10
Bifidobacterium adolescentis,0.0440396756808148,healthy_stool_10_50
Bifidobacterium adolescentis,0.1,healthy_stool_10_100
Bifidobacterium adolescentis,0.0207571987668232,healthy_stool_100_1
Bifidobacterium adolescentis,0.0191893746662748,healthy_stool_100_10
Bifidobacterium adolescentis,0.033232803525461,healthy_stool_100_50
Bifidobacterium adolescentis,0.01,healthy_stool_100_100
Bifidobacterium adolescentis,0.0199046912859714,healthy_stool_500_1
Bifidobacterium adolescentis,0.0103852511017066,healthy_stool_500_10
Bifidobacterium adolescentis,0.0289991354192345,healthy_stool_500_50
Bifidobacterium adolescentis,0.002,healthy_stool_500_100
Collinsella aerofaciens,0.0436326512055757,healthy_stool_10_1
Collinsella aerofaciens,0.0654489768083635,healthy_stool_10_10
Collinsella aerofaciens,0.0402603562923607,healthy_stool_10_50
Collinsella aerofaciens,0.1,healthy_stool_10_100
Collinsella aerofaciens,0.0189758940106751,healthy_stool_100_1
Collinsella aerofaciens,0.0175426146797984,healthy_stool_100_10
Collinsella aerofaciens,0.0303808892741674,healthy_stool_100_50
Collinsella aerofaciens,0.01,healthy_stool_100_100
Collinsella aerofaciens,0.0181965455166092,healthy_stool_500_1
Collinsella aerofaciens,0.00949402789817733,healthy_stool_500_10
Collinsella aerofaciens,0.0265105386472546,healthy_stool_500_50
Collinsella aerofaciens,0.002,healthy_stool_500_100
Alistipes putredinis,0.0411255805752186,healthy_stool_10_1
Alistipes putredinis,0.0616883708628279,healthy_stool_10_10
Alistipes putredinis,0.0379470529738727,healthy_stool_10_50
Alistipes putredinis,0.1,healthy_stool_10_100
Alistipes putredinis,0.0178855658906902,healthy_stool_100_1
Alistipes putredinis,0.0165346407697058,healthy_stool_100_10
Alistipes putredinis,0.028635246203694,healthy_stool_100_50
Alistipes putredinis,0.01,healthy_stool_100_100
Alistipes putredinis,0.0171509976624642,healthy_stool_500_1
Alistipes putredinis,0.00894851443865439,healthy_stool_500_10
Alistipes putredinis,0.0249872804678619,healthy_stool_500_50
Alistipes putredinis,0.002,healthy_stool_500_100
Phocaeicola dorei,0.0335283881061721,healthy_stool_10_1
Phocaeicola dorei,0.0502925821592581,healthy_stool_10_10
Phocaeicola dorei,0.0309370348527101,healthy_stool_10_50
Phocaeicola dorei,0.1,healthy_stool_10_100
Phocaeicola dorei,0.0145815374833377,healthy_stool_100_1
Phocaeicola dorei,0.013480170861269,healthy_stool_100_10
Phocaeicola dorei,0.0233454126313727,healthy_stool_100_50
Phocaeicola dorei,0.01,healthy_stool_100_100
Phocaeicola dorei,0.0139826671865068,healthy_stool_500_1
Phocaeicola dorei,0.00729544144730398,healthy_stool_500_10
Phocaeicola dorei,0.0203713412802026,healthy_stool_500_50
Phocaeicola dorei,0.002,healthy_stool_500_100
Fusicatenibacter saccharivorans,0.0141504218706436,healthy_stool_100_1
Fusicatenibacter saccharivorans,0.037560926017954,healthy_stool_100_10
Fusicatenibacter saccharivorans,0.0226551855629534,healthy_stool_100_50
Fusicatenibacter saccharivorans,0.01,healthy_stool_100_100
Fusicatenibacter saccharivorans,0.0135692576857531,healthy_stool_500_1
Fusicatenibacter saccharivorans,0.00707974548842294,healthy_stool_500_10
Fusicatenibacter saccharivorans,0.0197690451720281,healthy_stool_500_50
Fusicatenibacter saccharivorans,0.002,healthy_stool_500_100
Roseburia faecis,0.0137132764349677,healthy_stool_100_1
Roseburia faecis,0.0364005657461112,healthy_stool_100_10
Roseburia faecis,0.0219553045944727,healthy_stool_100_50
Roseburia faecis,0.01,healthy_stool_100_100
Roseburia faecis,0.0131500660095569,healthy_stool_500_1
Roseburia faecis,0.00686103268577273,healthy_stool_500_10
Roseburia faecis,0.0191583250151576,healthy_stool_500_50
Roseburia faecis,0.002,healthy_stool_500_100
Bifidobacterium longum,0.0119667705000046,healthy_stool_100_1
Bifidobacterium longum,0.0317646346895847,healthy_stool_100_10
Bifidobacterium longum,0.0191591041415749,healthy_stool_100_50
Bifidobacterium longum,0.01,healthy_stool_100_100
Bifidobacterium longum,0.0114752898581563,healthy_stool_500_1
Bifidobacterium longum,0.00598722004424214,healthy_stool_500_10
Bifidobacterium longum,0.016718344423969,healthy_stool_500_50
Bifidobacterium longum,0.002,healthy_stool_500_100
Akkermansia muciniphila,0.0100831058730261,healthy_stool_100_1
Akkermansia muciniphila,0.0267646291531168,healthy_stool_100_10
Akkermansia muciniphila,0.0161433091318797,healthy_stool_100_50
Akkermansia muciniphila,0.01,healthy_stool_100_100
Akkermansia muciniphila,0.00966898818385531,healthy_stool_500_1
Akkermansia muciniphila,0.0050447841037124,healthy_stool_500_10
Akkermansia muciniphila,0.0140867443600201,healthy_stool_500_50
Akkermansia muciniphila,0.002,healthy_stool_500_100
Anaerostipes hadrus,0.00911720375432621,healthy_stool_100_1
Anaerostipes hadrus,0.024200735415338,healthy_stool_100_10
Anaerostipes hadrus,0.0145968752562796,healthy_stool_100_50
Anaerostipes hadrus,0.01,healthy_stool_100_100
Anaerostipes hadrus,0.00874275609921024,healthy_stool_500_1
Anaerostipes hadrus,0.00456152351758737,healthy_stool_500_10
Anaerostipes hadrus,0.0127373172693727,healthy_stool_500_50
Anaerostipes hadrus,0.002,healthy_stool_500_100
Bacteroides stercoris,0.00900884164043273,healthy_stool_100_1
Bacteroides stercoris,0.0239130986663909,healthy_stool_100_10
Bacteroides stercoris,0.0144233847539686,healthy_stool_100_50
Bacteroides stercoris,0.01,healthy_stool_100_100
Bacteroides stercoris,0.0086388444660282,healthy_stool_500_1
Bacteroides stercoris,0.00450730773561519,healthy_stool_500_10
Bacteroides stercoris,0.01258592845962,healthy_stool_500_50
Bacteroides stercoris,0.002,healthy_stool_500_100
Escherichia coli,0.00887492476164609,healthy_stool_100_1
Escherichia coli,0.023557629266069,healthy_stool_100_10
Escherichia coli,0.0142089804226591,healthy_stool_100_50
Escherichia coli,0.01,healthy_stool_100_100
Escherichia coli,0.0085104276136305,healthy_stool_500_1
Escherichia coli,0.00444030638208096,healthy_stool_500_10
Escherichia coli,0.0123988380074602,healthy_stool_500_50
Escherichia coli,0.002,healthy_stool_500_100
Dorea longicatena,0.00872395188096443,healthy_stool_100_1
Dorea longicatena,0.0231568863586249,healthy_stool_100_10
Dorea longicatena,0.0139672689982165,healthy_stool_100_50
Dorea longicatena,0.01,healthy_stool_100_100
Dorea longicatena,0.00836565525699993,healthy_stool_500_1
Dorea longicatena,0.00436477156194266,healthy_stool_500_10
Dorea longicatena,0.0121879192288379,healthy_stool_500_50
Dorea longicatena,0.002,healthy_stool_500_100
[Ruminococcus] torques,0.00746914620602983,healthy_stool_100_1
[Ruminococcus] torques,0.0198261260778374,healthy_stool_100_10
[Ruminococcus] torques,0.0119582931760845,healthy_stool_100_50
[Ruminococcus] torques,0.01,healthy_stool_100_100
[Ruminococcus] torques,0.00716238501499699,healthy_stool_500_1
[Ruminococcus] torques,0.00373696661752642,healthy_stool_500_10
[Ruminococcus] torques,0.0104348753763883,healthy_stool_500_50
[Ruminococcus] torques,0.002,healthy_stool_500_100
Lachnospira eligens,0.00710078799985625,healthy_stool_100_1
Lachnospira eligens,0.0188483548525924,healthy_stool_100_10
Lachnospira eligens,0.0113685423127684,healthy_stool_100_50
Lachnospira eligens,0.01,healthy_stool_100_100
Lachnospira eligens,0.00680915544587717,healthy_stool_500_1
Lachnospira eligens,0.00355266947274014,healthy_stool_500_10
Lachnospira eligens,0.00992025538244735,healthy_stool_500_50
Lachnospira eligens,0.002,healthy_stool_500_100
Phocaeicola plebeius,0.00703467177053891,healthy_stool_100_1
Phocaeicola plebeius,0.0186728557176072,healthy_stool_100_10
Phocaeicola plebeius,0.0112626885468808,healthy_stool_100_50
Phocaeicola plebeius,0.01,healthy_stool_100_100
Phocaeicola plebeius,0.00674575463980803,healthy_stool_500_1
Phocaeicola plebeius,0.00351959017090024,healthy_stool_500_10
Phocaeicola plebeius,0.00982788677775648,healthy_stool_500_50
Phocaeicola plebeius,0.002,healthy_stool_500_100
Parabacteroides distasonis,0.00675011424106187,healthy_stool_100_1
Parabacteroides distasonis,0.0179175252822148,healthy_stool_100_10
Parabacteroides distasonis,0.0108071046998004,healthy_stool_100_50
Parabacteroides distasonis,0.01,healthy_stool_100_100
Parabacteroides distasonis,0.00647288401593598,healthy_stool_500_1
